che,gsubind,ebit,ebitda,revt,ggroup,naics,ppent,gvkey,emp,xsga,dlc,ivch,gsector,ceq,cogs,gind,dvt,xint,oibdp,isin,datadate,invt,loc,dltt,fyear,capx,xrd,lct,conm,dp,lt,ib,at,sale,sic,fincf,oancf,rect,seq,act,ivst,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,cashflow_score,structure_score,relative_score,overall_score
608.0,50201020.0,454.0,641.0,3918.0,5020.0,515210.0,410.0,205865,,1064.0,263.0,6.0,50.0,1318.0,2245.0,502010.0,11.344,81.0,641.0,DE000PSM7770,2024-12-31,65.0,DEU,1987.0,2024.0,209.0,,1685.0,PROSIEBENSAT.1 MEDIA SE,187.0,4139.0,51.0,5608.0,3918.0,4841.0,-72.0,1203.0,565.0,1318.0,1510.0,0.0,8.095577746077034,3.8694992412746583,11.587544665645739,16.360387953037264,1.3016845329249618,16.360387953037264,42.700357325165896,13.73676248108926,0.8961424332344213,0.857566765578635,0.3608308605341246,0.3608308605341246,-3.120542082738944,1.507587253414264,1.7071320182094083,23.502139800285306,73.8052781740371,5.604938271604938,2.561622464898596,40.121255349500714,0.698644793152639,,6.934513274336283,52.635273098519654,10.464522715671261,,34.53846153846154,20.91654778887304,5.334354262378764,1.1176470588235294,994.0,25.370086778968865,17.373233582709894,264.9779735682819,4.254931714719271,,22.24313725490196,77.75686274509803,1.7133956386292892,-5.0135501355013545,,-2.6444662095984284,-4.5662100456621,-1.8838439217292735,-0.1508001627890378,0.21779228615245366,-1.9649167767436926,6.828304803040811,0.8583932037399492,21.451497860199716,4.628110177557051,0.8372530217792904,0.8081290542589302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,35.53979275693798,48.96194966851553,88.41692056781497,84.50703088960229,49.87895127161446,83.41655667787505,99.23210960372745,49.051383091018515,39.9408528161807
8478.0,50101020.0,24399.0,46037.0,118397.0,5010.0,517111.0,92727.0,221616,198.194,0.0,15391.0,,50.0,63296.0,67748.0,501010.0,4400.0,6713.0,46037.0,DE0005557508,2024-12-31,2451.0,DEU,134361.0,2024.0,11198.0,21.0,35182.0,DEUTSCHE TELEKOM,21638.0,206294.0,11209.0,304934.0,118397.0,4813.0,-20282.0,39874.0,22303.0,63296.0,37161.0,6.0,8.001403582414556,17.708859959555106,20.607785670245025,38.8835865773626,9.467300691740501,38.8835865773626,42.778955547860164,12.344111263451332,1.0562503552953215,0.9865840486612473,0.24097549883463135,0.24114604058893752,0.648992896823575,2.1227407735085944,2.3658998988877653,20.75727862422688,67.65201650193157,3.6345896022642634,3.0687056063601017,49.10964339824355,0.3882709045236018,597.3793353986498,5.30856835403309,68.75676748566264,78.31870739968073,59.826680141485596,27.64096287229702,10.094315491221051,9.458009915791784,0.5175154820223681,28676.0,24.22020828230445,28.083462908160705,163.4247305217427,4.817587209302325,0.017736935902092115,39.25417075564279,60.74582924435721,3.2312910341700807,5.039182928299546,-0.7302706709674811,14.740717029449414,-9.003738013976925,0.9083638954089496,0.09609006619788991,-0.022447142565844867,1.3659145704370923,3.561205423752282,0.641028743180756,13.076272242518053,1.4031013189131987,0.7156791433631443,-0.37895880169637797,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,44.57887254987965,52.64830331753417,77.55619146052642,76.60094952652294,74.50809013071958,87.58545150981739,96.41464971845825,49.34584884935505,47.197518155718925
3075.0,35202010.0,4086.0,5892.0,21156.0,3520.0,325412.0,10025.0,220301,59.02,5895.0,3273.0,,35.0,29912.0,6826.0,352020.0,284.0,267.0,5892.0,DE0006599905,2024-12-31,4484.0,DEU,6997.0,2024.0,1702.0,2279.0,11294.0,MERCK KGAA,1806.0,21580.0,2777.0,51567.0,21156.0,2834.0,-985.0,4586.0,4900.0,29912.0,13450.0,558.0,7.923672115888068,9.2838994383525,19.313669880884856,27.850255246738513,13.126299867649841,27.850255246738513,67.73492153526186,11.070470616922702,1.190897821852311,0.7938728528422171,0.27226846112980346,0.3216752257836019,4.180968448814164,0.2339194971917625,0.3433404653650709,58.006089165551614,41.848468982100954,15.303370786516854,1.2211473183978276,19.915837648108287,0.41026237710163477,358.4547610979329,4.317551020408163,84.53866515409341,47.38608432595954,9.812615955473099,1.5223015165031222,15.465316966276882,8.044999054641709,0.9424141749723145,2884.0,13.632066553223671,37.112952464020935,112.23690651003426,1.7239569403583845,10.772357723577237,10.2268635217861,89.7731364782139,0.7764492926213507,6.334673677698732,-6.180453996312075,45.877592311583214,-5.810736026563368,0.48009625781099513,-0.04695215369896828,0.40790498000839015,-0.24171394464961865,2.6364905768608735,0.2329913084873707,8.893284464870945,1.5872687760401074,0.36475132640648655,0.2689354965133424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,34.20755412615139,87.2767155718013,68.57761808191214,43.928433690482024,63.012259979538435,78.71885054139418,81.3325025847735,49.75398030572698,44.98304713079979
3233.0,15102010.0,2864.9,4170.2,21201.9,1510.0,327310.0,13372.7,100373,50.692,3621.3,1605.2,,15.0,18795.6,7667.1,151020.0,546.2,272.2,4170.2,DE0006047004,2024-12-31,2857.3,DEU,6713.2,2024.0,1323.1,182.8,7258.7,HEIDELBERG MATERIALS AG,1305.3,17326.8,1745.7,37301.7,21201.9,3241.0,-1450.1,3231.7,2674.3,18795.6,9201.2,12.9,7.680347008313294,9.287812041116007,13.512468222187636,19.668991929968538,8.233696036675958,19.668991929968538,63.83767492536047,11.23102615567961,1.2676099025996392,0.8739719233471559,0.4453965586124237,0.44717373634397345,5.2075374580783205,0.3571686990572262,0.44257166570899575,50.38805201907688,46.45042987316932,10.524981631153564,1.2194618963119275,22.300324113914378,0.5683896444397978,418.24942791762015,7.928018546909471,46.03924648262656,63.073120805210856,10.91474903474903,2.683337416442096,15.836543642783038,6.240478447686291,1.0136367118670038,1908.6,9.002023403562887,40.94130024445338,112.8032392055569,1.9845974589797613,0.8621868794777826,31.28830841496248,68.71169158503753,-0.02122000905386834,5.159635200090196,-0.5980743965331325,-1.272501551831151,4.025473700762627,0.19303997330217662,-0.01748493157396788,-0.06011296676448384,0.4297125882430861,1.3860037580955615,0.12919145131074974,8.663680207604479,1.6178022369055896,0.2133822877909015,-0.14491067451900302,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,37.40578192677323,73.33820241638415,65.83264712768697,54.31024080587801,69.70965470530754,67.15496007703604,83.01573285292129,48.50641216995229,45.517425540370056
300.1,50201040.0,404.4,684.5,1847.1,5020.0,511130.0,186.5,327148,9.136,671.9,20.6,,50.0,1810.7,237.6,502010.0,25.9,156.4,684.5,DE000SPG1003,2024-12-31,35.6,DEU,1873.2,2024.0,11.0,,819.4,SPRINGER NATURE AG,280.1,3574.6,68.3,5388.6,1847.1,2731.0,-369.1,531.2,461.7,1810.7,852.9,0.0,7.504732212448502,3.7720218699950294,21.893779438038006,37.058091061664236,3.697688268095934,37.058091061664236,87.13659249634563,10.977496674719726,1.040883573346351,0.9974371491335123,0.3662435928728338,0.3662435928728338,0.6216828118620792,1.034517037609764,1.0458938532059423,33.60241992354229,66.33633968006532,2.5856777493606136,2.3282688093498902,35.14456445087777,0.3427792005344616,202.17819614711033,4.000649772579597,91.23517947052136,10.096908667641168,55.13731343283582,6.674157303370786,14.137252718702445,0.5955281251691842,0.03927168868261335,520.2,28.16306642845542,2.0707831325301203,131.35509396636996,2.975976141823604,,37.920937042459734,62.079062957540266,-0.31840259039396246,-0.41765227675930605,-0.10933741526352181,8.533277696640962,-12.698412698412698,0.8104904438494789,-26.07405839138555,-0.05004242365600309,0.2953670217378043,3.477855100505245,340.8222605351467,9.857848049586163,1.8199733616180795,0.7392075753636814,-0.12390943393823423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,9,True,0,High Performers,38.81726402703824,60.74339609009544,77.7508114335217,87.69174270840708,49.967284872996295,76.27845157600225,89.74256520676069,50.94420385092528,43.93985183062454
177.5,50101020.0,483.6,899.5,1095.3,5010.0,517810.0,3561.8,347036,0.711,68.6,2460.8,,50.0,5543.3,46.1,501010.0,20.2,88.3,899.5,DE000A3H3LL2,2023-03-31,0.0,DEU,1751.5,2022.0,398.4,,3098.7,VANTAGE TOWERS AG,415.9,5492.5,473.1,11035.8,1095.3,4899.0,-364.4,797.5,418.2,5543.3,599.8,0.0,4.382101886587289,8.534627388017968,44.152287044645306,82.12361909979002,43.193645576554374,82.12361909979002,95.79110745914362,6.629379832209245,0.19356504340529898,0.19356504340529898,0.05728208603607965,0.05728208603607965,-22.643578172855612,0.3159670232532968,0.7598903180415998,50.23016002464706,49.769839975352944,5.4767836919592305,4.485603112840467,38.16941227640951,0.09924971456532376,1540.506329113924,2.6190817790530847,139.36181867981375,325.1894458139323,,,5.397886877254029,36.373596274993155,0.9579225775426785,399.1,36.43750570619922,49.956112852664575,164.90901571546732,1.9908357837389279,,4.269710420629887,95.73028957937011,7.036059806508366,2.9305327563050154,33.39587242026265,-36.418671339812015,38.237335183900065,-3.4009206978608333,-0.017038389323645986,8.59046786226722,-0.9005132019462643,3.603036892031549,0.017314030801691624,7.226481088820022,2.871600803488531,0.8909546372101826,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3,True,0,High Performers,13.234135803610547,30.162671740808005,57.17368634348647,54.44709684404958,27.92080825468161,57.34962676598682,83.0564443048807,52.262039675534915,20.95901959221302
828.7,35203010.0,434.7,768.8,3380.7,3520.0,334516.0,1622.2,208821,12.826,886.5,393.1,15.9,35.0,2764.8,1522.2,352030.0,50.746,199.5,768.8,DE0007165631,2024-12-31,788.5,DEU,4166.7,2024.0,409.9,216.1,1444.6,SARTORIUS AG,334.1,6205.2,84.0,10103.0,3380.7,3826.0,-128.3,976.2,391.2,2764.8,2113.7,15.3,4.3026823715728,3.038194444444444,12.85828378738131,22.740852486171505,2.4846925193007365,22.740852486171505,54.973821989528794,6.2713698333694,1.4631731967326596,0.9173473625917208,0.5736536065346809,0.5842447736397619,6.622785311293675,1.5070529513888886,1.6492332175925926,27.3661288726121,61.41938038206474,2.1789473684210527,4.853147762747139,45.1331287736316,0.3346233791942987,263.58178699516606,8.641871165644172,42.23622326737066,47.98414529535304,5.052607980869825,1.9305009511731135,12.074631297634367,12.124707900730618,1.226878180185573,566.3000000000001,16.750968734285802,41.98934644540053,224.56866804692893,3.654152199074074,6.392167302629632,60.411904761904765,39.588095238095235,-0.4417351356126864,3.5642163746886446,-12.234843300944299,92.68458659407966,-26.76433803823478,0.2536720501323209,0.11240636595759079,0.2946165627775791,1.3110071000045926,4.696320998152635,0.5126758031717229,9.66247649213105,2.0642773834259933,0.03209389115285712,0.022778873856991098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,38.136794658836834,51.76432806795837,61.266041624265014,94.14577638532253,61.77798781331059,87.76430196992561,94.65557853757957,48.624335448571436,44.28885928765525
137.6,20304010.0,174.6,472.9,1218.3,2030.0,482111.0,3371.4,203586,2.12,4.8,250.6,14.0,20.0,654.9,586.9,203040.0,,87.7,472.9,DE000VTG9999,2020-12-31,87.0,DEU,2842.1,2020.0,278.8,,563.9,VTG AG,298.3,3988.6,21.9,4643.8,1218.3,4400.0,-169.7,517.8,177.3,654.9,426.2,8.2,3.759851845471381,3.344021988089785,14.331445456784042,38.816383485184275,1.7975868012804728,38.816383485184275,51.826315357465326,4.992851015155848,0.7558077673346338,0.6015250931016137,0.2440148962582018,0.25855648164568185,-2.9652439812222746,4.339746526187204,4.722400366468163,14.102674533786983,85.8908652396744,1.9908779931584948,6.248889828716431,66.59847538653688,0.2623497997329773,574.6698113207547,6.87140439932318,53.11868997783798,276.72986949027336,,6.7459770114942526,6.781084456694947,22.884347040958712,0.9346295675494468,238.99999999999994,19.61749979479602,53.84318269602164,296.5635738831615,7.090853565429837,,0.0,100.0,-0.19660850331777446,-1.006182050735449,22.89855072463769,602.9411764705881,-27.97726685610953,0.9468156020376334,0.2723770499931148,0.958952406346361,1.926840640123456,2.605489586340343,0.9386014050243712,11.15035100564193,0.9650387411727354,0.6162528051180126,-0.6886423528018596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,True,0,High Performers,25.35875086291136,48.46805087896031,87.63111185220609,53.814435732505416,38.6560912128722,92.03274661363268,80.64011347561919,49.92025473026254,31.016967776137978
402.0,50101020.0,505.0,2719.0,8492.0,5010.0,517.0,6488.0,313972,7.428,250.0,1377.0,,50.0,5354.0,3289.0,501010.0,,180.0,2719.0,DE000A1J5RX9,2024-12-31,147.0,DEU,2875.0,2024.0,1155.0,,4924.0,TELEFONICA DEUTSCHLAND,2214.0,9351.0,336.0,14705.0,8492.0,4812.0,-1578.0,2513.0,1614.0,5354.0,2687.0,0.0,3.4342060523631415,6.275681733283527,5.9467734338200655,32.018370230805466,3.9566650965614696,32.018370230805466,61.269430051813465,6.13683315105116,0.5456945572705117,0.5158407798537774,0.08164094232331438,0.08164094232331438,-15.212512750765045,0.5369816959282779,0.7941725812476653,36.40938456307378,63.590615436926214,2.8055555555555554,1.415961750643619,28.915334920095205,0.5774906494389663,1143.2417878298331,5.261462205700124,69.37235044747997,76.40131888836552,,22.374149659863946,13.70962257735464,13.601036269430052,0.521680216802168,1358.0,15.99152143193594,45.96100278551532,497.6237623762376,2.746544639521853,,0.0,100.0,-1.416299048061298,-4.803521719427717,2.3845623707787755,8.640000000000004,-1.7857142857142905,0.927919209194586,0.0826689326352544,0.145049803776207,0.4885491923084618,3.2949582674926226,0.3085636146362646,17.089425365521933,2.5271750049076416,0.8723950224718997,0.0025306783683457317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,High Performers,37.65719851659814,44.7012419819669,74.96358213505225,78.76500757528562,75.22929071175142,76.96243458727268,88.13886335084105,48.58828531459438,43.164022167323914
195.576,55105020.0,57.325,159.818,222.432,5510.0,221114.0,1455.168,248220,0.108,18.688,124.608,,55.0,692.012,7.431,551050.0,,60.596,159.818,,2017-12-31,0.339,DEU,1364.777,2017.0,93.92,,182.821,CAPITAL STAGE AG,102.493,1818.313,27.221,2519.698,222.432,4911.0,10.085,153.037,65.523,692.012,277.428,71.188,2.2750742350869038,3.9336023074744375,25.771921306286867,71.85027334196519,12.23789742483096,71.85027334196519,96.65920371169615,2.7871113663093303,1.517484315259188,1.515630042500588,1.0697676962712162,1.4591540359149113,3.7546959992824536,1.97218689849309,2.1522531401189577,27.464084981612874,72.16392599430567,0.9460195392435146,8.095514898196697,59.10966314217021,0.08827724592391628,2059.5555555555557,3.394716359141065,107.52002859300819,654.2080276219249,2.3511156679738283,21.920353982300885,10.362313261351161,42.22414041145159,0.9163552632862733,59.117000000000004,26.577560782621205,61.37077961538713,266.96380287832534,3.6411189401339863,,0.0,100.0,56.881995725862765,7.0482288829495365,16.129032258064523,-27.111434419155177,563.4173906901179,-3.79282540857258,-0.2862321351009119,-2.113981426911015,1.5653646814037216,6.149028151568778,0.6377291110357374,6.073624696292969,0.8969912486643496,0.6341054565400587,-0.45110585783594304,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,4,True,0,High Performers,3.3825839580905535,36.17313505826832,65.52067402756997,90.54045320215785,4.105894275069172,80.1073519742946,94.55867077510533,55.278452090050635,18.25759005636605
478.049,55105020.0,72.748,237.524,410.804,5510.0,22111.0,2684.594,329260,0.423,48.345,1003.269,21.524,55.0,766.293,45.87,551050.0,,107.572,237.524,DE0006095003,2024-12-31,6.902,DEU,1584.684,2024.0,215.539,,1150.37,ENCAVIS AG,164.776,3148.809,-173.159,3923.899,410.804,4911.0,266.853,207.068,160.594,766.293,669.399,102.833,1.8539722862387642,-22.596970088464854,17.708688328253867,57.81930068840615,-42.15124487590189,57.81930068840615,88.8340911967751,3.0943731053089847,0.581898867320949,0.5758990585637664,0.41556108034806194,0.5049523196884481,-12.25747655584407,2.0679870493401347,3.3772369054656637,19.528866568685892,80.2469431552647,0.6762726360019337,8.88290867449184,65.95360889768061,0.10469280682300945,971.1678486997636,2.5580283198625104,142.68802153825183,653.497531669604,,6.645899739206027,16.275724731956657,52.467600120738844,1.3080727775889691,-8.470999999999975,-2.062053923525568,104.09092665211428,284.637378347171,5.120624878473378,,,,-12.994010454171933,9.803794820563837,7.360406091370542,-105.83635336429151,140.19769541088104,-1.7933585055783152,0.0002615165379069288,1.1090660343816516,-3.167883605059035,7.241835752217022,0.5631549626380469,5.277098110833128,1.5789561790488267,0.45993679648027314,0.3029086122153937,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,9,True,0,High Performers,3.2541607587478025,40.082607022171516,82.05340656450446,74.3948467849905,4.131732358251657,45.71864648979948,94.14551670830396,50.78269006601323,17.377430240170224
