gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_proximity_score,static_profitability_score,static_liquidity_score,static_leverage_score,static_efficiency_score,static_relative_score,static_overall_score,proximity_score,trends_score,relative_score,overall_score,cluster_name_enriched
103533,SIXT SE,11,0.27199129950962936,0.09985534715819479,2.7218823476183367,-0.2381992465502712,0.006428182015628147,9.39498953578782,0.591288928605766,0.12946156599137126,5.196720019806499,151.9771818181818,0.436843922834247,727.135315111964,8.341544994393256,-0.039317129220512434,0.145132127600938,0.3263623253891561,77.67415454545456,0.3214316251727943,433.2436766677178,4,Upper-Mid,33.88759517755341,89.75058173053783,47.02645590948602,46.456599154620434,95.28917057927855,53.85521674714966,50.44418991948276,38.69579322187118,99.87932503597314,48.468998806252486,15.478317288748471,Upper-Mid (Strongly Growing)
132740,INFINEON TECHNOLOGIES AG,11,0.2870969951901389,0.12255804615684959,2.593329693631996,-0.08819421800622716,0.004720830705690277,4.059110747218444,1.045090374696417,0.5495697063287116,4.458024544544818,1158.4363636363637,0.9049568169853967,3850.864644777416,13.221855279125116,0.015434620869160027,0.09341334312242103,0.15969506979403705,93.02727272727273,0.26497648989840955,571.4873446752491,4,Upper-Mid,66.34640800468813,71.54892951574155,82.4976633753937,97.42795240443823,87.26698284603845,50.48323383621408,63.681191772373154,33.541737339586206,97.71058776287306,52.345106044766595,13.416694935834483,Upper-Mid (Strongly Growing)
200759,BIOTEST AG,11,0.37201881382980895,0.057678592365631075,4.898437567891242,0.946401299659958,0.06210373462182141,12.00926613767979,0.7673929856368608,0.06577858263679129,9.461839340286271,12.262727272727274,0.13356300613510172,106.10698561684906,2.2382309038040837,0.05754168951143498,0.41143423308325283,0.2836824031380585,7.3527272727272734,0.3612723933594455,38.68397280613918,4,Upper-Mid,26.916223860760173,74.49345778489477,33.317862315189544,52.75243268472044,87.19076624317321,50.631627874498335,44.01903930623105,28.26034460408784,90.54328140566889,49.65422870925517,11.304137841635137,Upper-Mid (Strongly Growing)
207096,RHOEN-KLINIKUM AG,11,-0.06951198967793153,0.029558440366151,1.2785536671514979,-4.694095891820661,0.28654340670587036,27.73043914745606,-0.1400670073171272,0.06173187836728122,1.7827116544014205,28.7908,0.38841364973721837,146.08529128192757,0.5495892142410641,0.008026575199839648,0.230887739844668,0.052823824655506925,8.383636363636365,0.30775696960726867,47.78905957304489,4,Upper-Mid,41.515552585141414,47.927274356619385,79.51471376625557,74.12482927237777,74.12088657256056,46.30710404824389,44.7222918185023,38.76025424064488,90.67684550594298,45.16050935775101,15.504101696257955,Upper-Mid (Strongly Growing)
210340,DILLINGER HUTTENWERKE,11,0.6106776189746222,0.183512455349322,4.507951455225867,0.9708180844730856,0.1446451927189379,8.072087400559989,0.7012634716984315,0.124007997077796,6.297328819573614,68.99414545454543,0.3438124122843323,372.0929693833416,2.0257883377342134,-0.0029109899799555647,0.10075493762998164,0.029000637265984973,9.961636363636366,0.09993456618963555,99.64897103066883,4,Upper-Mid,70.66986420148021,75.36962451487896,88.62311937834441,95.96405371578551,85.57322950053072,47.51219795223676,65.77426038022604,36.662004312367316,90.88167215728667,47.079780302626205,14.664801724946926,Upper-Mid (Strongly Growing)
218000,JENOPTIK AG,11,-0.017698382597963393,0.0013249483160829262,1.537567216498217,-0.3517575874763533,0.20842888080922123,2.4364893968856007,0.4407378857090055,0.7604788523854166,1.5982209276385975,45.849636363636364,0.8202155557987849,160.0928347786717,6.575469028870784,0.028890056649850653,0.34251147176486274,0.15610285012342226,3.434872727272728,0.3293767484344913,18.926232930132187,4,Upper-Mid,81.85293525661082,95.19851006623091,88.00725531958663,88.94047518234888,91.64065983327203,49.5814106947687,74.42102260911619,34.7288447631579,90.03747809246077,48.86357948429205,13.891537905263162,Upper-Mid (Strongly Growing)
220301,MERCK KGAA,11,0.2786517320756374,0.38023810431164645,1.4290055939949222,0.04844080520098303,0.002162296192311033,3.2942288155025676,0.48009625781099513,0.36475132640648655,2.5137951319353737,1035.5563636363636,0.9237310564652931,3407.2262206731994,6.2846509783476945,-0.025990304827163264,0.30254286549125586,0.14942315950289126,105.08000000000001,0.29912152446375884,607.5698738171998,4,Upper-Mid,56.04676771370458,77.20324558866966,62.5132088715681,96.66398808770236,80.616569540098,48.10486958054477,59.61824044300071,43.93166095534785,96.04110054449471,50.60910624999802,17.57266438213914,Upper-Mid (Strongly Growing)
222247,SOFTWARE GMBH,10,-0.8619096095947552,0.6941800037474286,2.9713420381565805,-1.3892216143052738,0.7173041687699736,4.711365837929367,-1.5867969667914168,0.5962530846146866,5.90245950924875,9.717224242424246,0.3065766910196961,50.408019316771416,1.7289352587090967,0.008397098534218064,0.06264417783092882,0.09636423249665105,-18.820393939393938,0.6256653160755737,68.34152155468884,4,Upper-Mid,35.0156925689188,56.940614475445436,42.66584357972374,93.44938464268894,79.27649832692893,47.12259766879171,46.63081313596484,21.707038413824808,87.2174240372869,48.04718485224682,8.682815365529924,Upper-Mid (Strongly Growing)
238442,CARL ZEISS MEDITEC AG,11,-0.1532711850686681,0.037122881056531186,2.5155889500353683,0.21833650051664172,0.10230236557178352,2.158656336660061,0.2882926311304993,0.06030468679328077,3.7124277361912834,121.75544545454548,0.9412316828709778,396.86255601354395,8.554325076170311,0.015331259911448042,0.4918009639113656,0.06913264266012527,16.639818181818182,0.4030009678357002,82.88873887007254,4,Upper-Mid,70.10476135347614,72.44374557797727,86.78805481854123,97.29664756209873,96.31939280206592,47.97369158198569,66.70822733350566,34.08091749274485,91.75364452563076,48.5692833958386,13.632366997097941,Upper-Mid (Strongly Growing)
281772,SYMRISE AG,11,-0.0907094473532792,0.21633441987740318,0.6167223809782121,-0.5611867652408582,0.54104482685747,2.4126304001785486,-0.16395144603314366,0.311270883538305,0.9292787415987407,273.42670909090907,0.9615624264749846,881.7636533192585,8.955285892690812,-0.03433158853801905,0.4117535173827013,0.16919021409922327,30.022963636363635,0.37464552450041394,155.11124573779483,4,Upper-Mid,63.51568782682499,93.77820072612502,73.07689696195061,72.58625060409788,97.12746208437372,48.7668842777268,65.98965964902084,42.92004997530612,93.52634963319286,49.05432951375706,17.16801999012245,Upper-Mid (Strongly Growing)
317079,SCOUT24 SE,11,0.8312858632112388,0.5785258954382702,3.4561214337508757,0.7009024795322588,0.26162759795483287,4.333270690942434,2.7933164819655585,0.6553504498423376,10.911472011048378,17.429545454545455,0.3674892479016539,90.92090351736076,8.398685822106833,-0.08391741777741828,0.7084302784583238,0.3152851779334086,10.256245454545454,0.3471449060732975,55.04691787650312,4,Upper-Mid,19.904773217172032,26.02463463225058,46.275572588392876,75.49858264220062,70.63364675943689,54.53219966229328,31.311741491454526,29.869870401930847,90.91996406002154,53.23160898445318,11.94794816077234,Upper-Mid (Strongly Growing)
326410,1&1 AG,9,-0.8882759190176527,0.4237279881553789,3.523373499866804,3.0028294083096903,0.2263436222065826,16.296746127959764,0.17617649291895807,0.032467408723126624,2.52451826241659,187.1203833333333,0.7712310696358127,550.1526514820149,6.640095494614773,0.1666397423993723,0.31927154288223714,0.761470092332138,-37.314016666666674,0.32818055903014903,168.17829544604083,4,Upper-Mid,47.238802730285464,85.21676653374634,71.166189268289,64.14757356076592,62.29414862137011,52.7130576906784,51.69775404814556,45.55236657725633,84.94133713809265,53.31567867593264,18.22094663090253,Upper-Mid (Strongly Growing)
358679,SCHOTT PHARMA AG & CO KGAA,5,-0.591496557288598,0.8773030349061104,0.8930841939903222,-1.3506627926575883,0.48447193938123456,2.744274943095908,0.9721526029538595,0.6358118199172683,1.724190081729318,99.5658,0.9654989324891768,143.3010215837975,13.133840565512633,0.027805812450124548,0.7412409341909099,0.045674193724030164,9.409799999999999,0.2814242001090615,25.08503264179659,4,Upper-Mid,47.547769203558126,53.74318355372203,69.2564313476628,88.1496444720803,88.03009937700564,52.56263023752117,51.78722374592653,20.740913400768118,90.80999045444176,51.65075298621782,8.296365360307247,Upper-Mid (Strongly Growing)
